5979,ALTANA,Credit Union,,
5980,PHB EMPLOYEES,Credit Union,,
5981,UNITED,Credit Union,,
5982,UNIFIED COMMUNITIES,Credit Union,,
5983,NEIMAN MARCUS GROUP EMPLOYEES,Credit Union,,
5984,TVH,Credit Union,,
5985,WICHITA FALLS,Credit Union,,
5986,HOUSTON BELT & TERMINAL,Credit Union,,
5987,SAN MATEO CITY EMPLOYEES,Credit Union,,
5988,NASA,Credit Union,,
5989,TRUNORTH,Credit Union,,
5990,BATON ROUGE CITY PARISH EMP,Credit Union,,
5991,STAMFORD POSTAL EMPLOYEES,Credit Union,,
5992,WASHINGTON COUNTY TEACHERS,Credit Union,,
5993,WACO,Credit Union,,
5994,STATEWIDE,Credit Union,,
5995,SECURTRUST,Credit Union,,
5996,WASHTENAW,Credit Union,,
5997,C S P EMPLOYEES,Credit Union,,
5998,YUMA COUNTY,Credit Union,,
5999,HERITAGE USA,Credit Union,,
6000,BAYONNE CITY EMPLOYEES,Credit Union,,
6001,PAHO/WHO,Credit Union,,
6002,KRD,Credit Union,,
6003,YOAKUM COUNTY,Credit Union,,
6004,HARTFORD FIREFIGHTERS,Credit Union,,
6005,ABILENE,Credit Union,,
6006,MT GILEAD,Credit Union,,
6007,BRIGHTVIEW,Credit Union,,
6008,S.A.I.F.,Credit Union,,
6009,MERCK SHARP & DOHME,Credit Union,,
6010,SAVASTATE TEACHERS,Credit Union,,
6011,LES,Credit Union,,
6012,WALLED LAKE SCHOOLS,Credit Union,,
6013,BORGER,Credit Union,,
6014,HEALTHCARE FINANCIAL,Credit Union,,
6015,SYRACUSE FIRE DEPARTMENT EMPLOYEES,Credit Union,,
6016,GREATER HARTFORD POLICE,Credit Union,,
6017,CAREY POVERELLO,Credit Union,,
6018,HARRISON POLICE & FIREMEN'S,Credit Union,,
6019,LOC,Credit Union,,
6020,ATLANTIC FINANCIAL,Credit Union,,
6021,FINANCIAL RESOURCES,Credit Union,,
6022,TSU,Credit Union,,
6023,CONNECTS,Credit Union,,
6024,U S EMPLOYEES,Credit Union,,
6025,HOME,Credit Union,,
6026,ACT 1ST,Credit Union,,
6027,AOD,Credit Union,,
6028,CALTECH EMPLOYEES,Credit Union,,
6029,WEPCO,Credit Union,,
6030,T & P LONGVIEW,Credit Union,,
6031,LATROBE,Credit Union,,
6032,TRI-VALLEY SERVICE,Credit Union,,
6033,MEMBERS 1ST,Credit Union,,
6034,JERSEY CITY FIREMEN,Credit Union,,
6035,SANTA BARBARA COUNTY,Credit Union,,
6036,GROVE CITY AREA,Credit Union,,
6037,FRANKLIN JOHNSTOWN,Credit Union,,
6038,L R F D,Credit Union,,
6039,TEMPLE-INLAND,Credit Union,,
6040,CENCAP,Credit Union,,
6041,MID-STATE,Credit Union,,
6042,ABILENE TEACHERS,Credit Union,,
6043,DYNAMIC,Credit Union,,
6044,SORG BAY WEST,Credit Union,,
6045,COOSA PINES,Credit Union,,
6046,Y-12,Credit Union,,
6047,ENRICHMENT,Credit Union,,
6048,UAW MO-KAN,Credit Union,,
6049,LESCO,Credit Union,,
6050,GERBER,Credit Union,,
6051,TRAVERSE CATHOLIC,Credit Union,,
6052,GREAT PLAINS,Credit Union,,
6053,ARTESIAN CITY,Credit Union,,
6054,FINANCIAL TRUST,Credit Union,,
6055,CHIROPRACTIC,Credit Union,,
6056,RVA FINANCIAL,Credit Union,,
6057,PEOPLE FIRST,Credit Union,,
6058,ACADIAN,Credit Union,,
6059,GEICO,Credit Union,,
6060,VAPR,Credit Union,,
6061,NEPHI WESTERN EMPLOYEES,Credit Union,,
6062,CADETS,Credit Union,,
6063,CENTRAL MAINE,Credit Union,,
6064,JERSEY CITY POLICE,Credit Union,,
6065,NORTHWESTERN,Credit Union,,
6066,PORT WASHINGTON TEACHERS,Credit Union,,
6067,CONSUMERS COOPERATIVE,Credit Union,,
6068,NORTHERN HILLS,Credit Union,,
6069,COTEAU VALLEY,Credit Union,,
6070,ABOUND,Credit Union,,
6071,CROSSROADS FINANCIAL,Credit Union,,
6072,M O,Credit Union,,
6073,DACOTAH,Credit Union,,
6074,SPRINGFIELD POSTAL EMPLOYEES,Credit Union,,
6075,PORT ARTHUR COMMUNITY,Credit Union,,
6076,SOUTH TEXAS REGIONAL,Credit Union,,
6077,INTERNATIONALITES,Credit Union,,
6078,MONROE COUNTY TEACHERS,Credit Union,,
6079,JUDICIAL & JUSTICE,Credit Union,,
6080,GREAT BASIN,Credit Union,,
6081,SUN,Credit Union,,
6082,EASTERN INDIANA,Credit Union,,
6083,FT RANDALL,Credit Union,,
6084,BLOOMFIELD FIRE AND POLICE,Credit Union,,
6085,ASHLAND COMMUNITY,Credit Union,,
6086,CINCINNATI INTERAGENCY,Credit Union,,
6087,METRO CU,Credit Union,,
6088,GALVESTON SCHOOL EMPLOYEES,Credit Union,,
6089,CHENEY,Credit Union,,
6090,TACOMA NARROWS,Credit Union,,
6091,DUNLOP EMPLOYEES,Credit Union,,
6092,ANN ARBOR POSTAL,Credit Union,,
6093,CHEMCEL,Credit Union,,
6094,BISON,Credit Union,,
6095,OKLAHOMA,Credit Union,,
6096,OK MEMBERS FIRST,Credit Union,,
6097,WYOMING VALLEY WEST COMMUNITY,Credit Union,,
6098,PEARL DISTRICT,Credit Union,,
6099,ST. PHILIP'S CHURCH,Credit Union,,
6100,SUMMIT,Credit Union,,
6101,LIBERTY SAVINGS,Credit Union,,
6102,HEMINGFORD COMMUNITY,Credit Union,,
6103,SELF RELIANCE NY,Credit Union,,
6104,ST. FRANCIS X,Credit Union,,
6105,PHILADELPHIA,Credit Union,,
6106,UNITED BUSINESS & INDUSTRY,Credit Union,,
6107,EAST BATON ROUGE TEACHERS,Credit Union,,
6108,COMMUNITY,Credit Union,,
6109,MONEY ONE,Credit Union,,
6110,THUNDERBOLT AREA,Credit Union,,
6111,PHEPLE,Credit Union,,
6112,UNION,Credit Union,,
6113,CHEYENNE-LARAMIE COUNTY EMPLOYEES,Credit Union,,
6114,PIMA,Credit Union,,
6115,LOUISIANA CATHOLIC,Credit Union,,
6116,CARIBE,Credit Union,,
6117,SELFRELIANCE,Credit Union,,
6118,BORINQUEN COMMUNITY,Credit Union,,
6119,BLUE,Credit Union,,
6120,FLEUR-DE-LIS,Credit Union,,
6121,FAMILY 1ST,Credit Union,,
6122,FORTRESS,Credit Union,,
6123,COLUMBUS METRO,Credit Union,,
6124,ASCEND,Credit Union,,
6125,SEG,Credit Union,,
6126,UNITED COMMUNITY,Credit Union,,
6127,WHITE CROWN,Credit Union,,
6128,SCHOFIELD,Credit Union,,
6129,STRAITS AREA,Credit Union,,
6130,1ST ADVANTAGE,Credit Union,,
6131,AWAKON,Credit Union,,
6132,MOLOKAI COMMUNITY,Credit Union,,
6133,ALEXANDRIA T & P,Credit Union,,
6134,TRANSTAR,Credit Union,,
6135,CONCORD,Credit Union,,
6136,MUSKEGON,Credit Union,,
6137,GULF COAST,Credit Union,,
6138,C-PLANT,Credit Union,,
6139,HUGHES,Credit Union,,
7295,RIM COUNTRY,Credit Union,,
7296,POMONA POSTAL,Credit Union,,
7297,STATE CS EMPLOYEES,Credit Union,,
7298,LATROBE AREA HOSPITAL,Credit Union,,
7299,FINANCIAL BUILDERS,Credit Union,,
7300,XCEL,Credit Union,,
7301,GATES CHILI,Credit Union,,
7302,KASE,Credit Union,,
7303,NORTH MEMORIAL,Credit Union,,
7304,WASHINGTON EDUCATIONAL ASSOC,Credit Union,,
7305,DEVILS SLIDE,Credit Union,,
7306,W S S C,Credit Union,,
7307,BAKER HUGHES,Credit Union,,
7308,MONTANA HEALTH,Credit Union,,
7309,SCHENECTADY COUNTY EMPLOYEES,Credit Union,,
7310,INTER-AMERICAN,Credit Union,,
7311,MISSISSIPPI HIGHWAY SAFTY PAT,Credit Union,,
7312,WEBSTER,Credit Union,,
7313,LUFKIN,Credit Union,,
7314,SUMA YONKERS,Credit Union,,
7315,PROVIDENT,Credit Union,,
7316,COMANCHE COUNTY,Credit Union,,
7317,WINDTHORST,Credit Union,,
7318,NEW ENGLAND LEE,Credit Union,,
7319,AGRICULTURE,Credit Union,,
7320,POLICE,Credit Union,,
7321,U S POSTAL SERVICE,Credit Union,,
7322,NYMEO,Credit Union,,
7323,DEPARTMENT OF COMMERCE,Credit Union,,
7324,DC,Credit Union,,
7325,ADVANTAGE FINANCIAL,Credit Union,,
7326,LOCAL 20 IBEW,Credit Union,,
7327,FIRST NESHOBA,Credit Union,,
7328,JOLIET MUNICIPAL EMPLOYEES,Credit Union,,
7329,RUSHMORE ELECTRIC,Credit Union,,
7330,NORTHEAST MISSISSIPPI,Credit Union,,
7331,SCHOOL DISTRICT 218 EMPLOYEES,Credit Union,,
7332,BAY RIDGE LODGE NO 632,Credit Union,,
7333,CTA - C AND M,Credit Union,,
7334,NUVISTA,Credit Union,,
7335,FOUR SEASONS,Credit Union,,
7336,ACIPCO,Credit Union,,
7337,TVA MID-SOUTH,Credit Union,,
7338,MOUNT CARMEL BAPTIST,Credit Union,,
7339,WOODCO,Credit Union,,
7340,SAN FRANCISCO LEE,Credit Union,,
7341,SOLUTIONS FIRST,Credit Union,,
7342,LOS ANGELES LEE,Credit Union,,
7343,L.A. HEALTHCARE,Credit Union,,
7344,PATRIOT,Credit Union,,
7345,UNITED POLES,Credit Union,,
7346,FAIRLEIGH DICKINSON UNIVERSITY,Credit Union,,
7347,TWIN STATES,Credit Union,,
7348,HOPEWELL CHEMICAL,Credit Union,,
7349,NATCO EMPLOYEES,Credit Union,,
7350,FINANCIAL PARTNERS,Credit Union,,
7351,WEST YORK AREA SCHOOL DIST EM,Credit Union,,
7352,HERITAGE,Credit Union,,
7353,PENN HILLS MUNICIPAL,Credit Union,,
7354,S C I,Credit Union,,
7355,LANCO,Credit Union,,
7356,COBBLESTONE COUNTRY,Credit Union,,
7357,S T O F F E,Credit Union,,
7358,BILOXI TEACHERS,Credit Union,,
7359,YOUR HOMETOWN,Credit Union,,
7360,N A E,Credit Union,,
7361,PINN MEMORIAL,Credit Union,,
7362,WEATHERHEAD C C,Credit Union,,
7363,LEHIGH COUNTY EMPLOYEES,Credit Union,,
7364,FOUR CORNERS,Credit Union,,
7365,SSMOK EMPLOYEES,Credit Union,,
7366,VALLEY ONE COMMUNITY,Credit Union,,
7367,DELAWARE RIVER & BAY AUTH EMP,Credit Union,,
7368,MUW EMPLOYEES,Credit Union,,
7369,COPPER BASIN,Credit Union,,
7370,ADVANCED FINANCIAL,Credit Union,,
7371,UNION BAPTIST GREENBURGH,Credit Union,,
7372,EAST ALLEN,Credit Union,,
7373,CAPROCK,Credit Union,,
7374,LOUVAH,Credit Union,,
7375,TOWN OF PALM BEACH,Credit Union,,
7376,NEW PILGRIM,Credit Union,,
7377,NEWRIZONS,Credit Union,,
7378,PARKS HERITAGE,Credit Union,,
7379,UARK,Credit Union,,
7380,K I T,Credit Union,,
7381,CONSUMERS,Credit Union,,
7382,FOX,Credit Union,,
7383,LOCAL 606 ELECTRICAL WORKERS,Credit Union,,
7384,SOUTH CHARLESTON EMPLOYEES,Credit Union,,
7385,PEOPLES,Credit Union,,
7386,PROFED,Credit Union,,
7387,PENN-TRAFFORD SCHOOL EMP.,Credit Union,,
7388,COCA-COLA,Credit Union,,
7389,DISTRICT 123,Credit Union,,
7390,BAR-CONS,Credit Union,,
7391,WEST VIRGINIA,Credit Union,,
7392,OUR MOTHER OF MERCY PARISH HOUSTON,Credit Union,,
7393,ALLIED,Credit Union,,
7394,PEAR ORCHARD,Credit Union,,
7395,UKRAINIAN NATIONAL,Credit Union,,
7396,NORWOOD TOWN EMPLOYEES,Credit Union,,
7397,R.I.A.,Credit Union,,
7398,EAGLE CAN EMPLOYEES,Credit Union,,
7399,TRUGROCER,Credit Union,,
7400,MT PLEASANT AREA SCHOOL EMP,Credit Union,,
7401,ST. JAMES HOSPITAL EMPLOYEES,Credit Union,,
7402,SEMINOLE PUBLIC SCHOOLS,Credit Union,,
7403,INTEGRIS,Credit Union,,
7404,MED5,Credit Union,,
7405,LASSEN COUNTY,Credit Union,,
7406,ASSUMPTION BEAUMONT,Credit Union,,
7407,CO-NE,Credit Union,,
7408,ILA 1351,Credit Union,,
7409,FANNIN,Credit Union,,
7410,HOLY TRINITY BAPTIST,Credit Union,,
7411,DEMOPOLIS,Credit Union,,
7412,LUZERNE COUNTY,Credit Union,,
7413,LAN-FAIR,Credit Union,,
7414,WESTERN CONNECTICUT,Credit Union,,
7415,S AND J SCHOOL EMPLOYEES,Credit Union,,
7416,MORTON WEEKS,Credit Union,,
7417,ILLINOIS STATE POLICE,Credit Union,,
7418,A H E PLANT 3,Credit Union,,
7419,MUSICIANS,Credit Union,,
7420,LINCOLN MAINE,Credit Union,,
7421,SMMH,Credit Union,,
7422,LOCKPORT SCHOOLS,Credit Union,,
7423,ALLEGIUS,Credit Union,,
7424,IRCO COMMUNITY,Credit Union,,
7425,CONCORDIA PARISH SCHOOL EMP,Credit Union,,
7426,MAINE HIGHLANDS,Credit Union,,
7427,DIVERSIFIED GENERAL,Credit Union,,
7428,BOURNS EMPLOYEES,Credit Union,,
7429,VISIONS,Credit Union,,
7430,MAINE SOLUTIONS,Credit Union,,
7431,STOUGHTON TOWN EMPLOYEES,Credit Union,,
7432,WAYNE COUNTY COMMUNITY,Credit Union,,
7433,RICHMOND LIGHT EMPLOYEES,Credit Union,,
7434,I W U,Credit Union,,
7435,PEOPLES ADVANTAGE,Credit Union,,
7436,CHANGING SEASONS,Credit Union,,
7437,OCEAN SPRAY EMPLOYEES,Credit Union,,
7438,YORKVILLE COMMUNITY,Credit Union,,
7439,STEEL VALLEY,Credit Union,,
7440,H. E. TELEPHONE,Credit Union,,
7441,USALLIANCE,Credit Union,,
7442,BATTERY EMPLOYEES,Credit Union,,
7443,HONDA,Credit Union,,
7444,ST FRANCIS,Credit Union,,
7445,VANTAGE POINT,Credit Union,,
7446,SOUTH CAROLINA NATIONAL GUARD,Credit Union,,
7447,ALL IN,Credit Union,,
7448,C O,Credit Union,,
7449,COMPASS,Credit Union,,
7450,G E A EMPLOYEES,Credit Union,,
7451,HEALTH ALLIANCE,Credit Union,,
7452,TOMBIGBEE,Credit Union,,
7453,NEW CASTLE COUNTY DELAWARE EM,Credit Union,,
7454,PMI EMPLOYEES,Credit Union,,
7455,AVOYELLES PARISH SCH BRD EMP,Credit Union,,
7456,CITIZENS CHOICE,Credit Union,,
7457,SYLVANIA AREA,Credit Union,,
7458,WHITE EARTH RESERVATION,Credit Union,,
7459,NORTHWEST MUNICIPAL,Credit Union,,
7460,N G M EMPLOYEES,Credit Union,,
7461,SELF MEMORIAL HOSPITAL,Credit Union,,
7462,VALLEY AGRICULTURAL,Credit Union,,
7463,COMMON TRUST,Credit Union,,
7464,ARKANSAS KRAFT EMPLOYEES,Credit Union,,
7465,BEAUREGARD SCHOOL EMPLOYEES,Credit Union,,
7466,M & C MENLO PARK,Credit Union,,
7467,WAKEFIELD TOWN EMPLOYEES,Credit Union,,
7468,ST. GABRIELS,Credit Union,,
7469,LAKE SHORE,Credit Union,,
7470,TRANSIT WORKERS,Credit Union,,
7471,SOUTH TOWNS COMMUNITY,Credit Union,,
7472,SUFFOLK,Credit Union,,
7473,TEXSTAR,Credit Union,,
7474,AUSTIN,Credit Union,,
7475,TERMINALS,Credit Union,,
7476,MCCABE HAMILTON & RENNY,Credit Union,,
7477,WAUNA,Credit Union,,
7478,TRIUS,Credit Union,,
7479,PLUMBERS 55,Credit Union,,
7480,FINGER LAKES,Credit Union,,
7481,GREEN RIVER BASIN,Credit Union,,
7482,UNITED METHODIST FIRST CHOICE,Credit Union,,
7483,MANISTIQUE,Credit Union,,
7484,MT. RAINIER,Credit Union,,
7485,ST. PIUS X CHURCH,Credit Union,,
7486,CITY OF FAIRMONT,Credit Union,,
7487,MONTOURSVILLE AREA,Credit Union,,
7488,CAMP SHELBY,Credit Union,,
7489,BASHAS' ASSOCIATES,Credit Union,,
7490,CHEMCO,Credit Union,,
7491,HENRICO,Credit Union,,
7492,UMASSFIVE COLLEGE,Credit Union,,
7493,MEAD COATED BOARD,Credit Union,,
7494,UNITED TELETECH FINANCIAL,Credit Union,,
7495,NORTHERN SKIES,Credit Union,,
7496,TEXAS LEE,Credit Union,,
7497,STEAMFITTERS PHILA,Credit Union,,
7498,NYM,Credit Union,,
7499,SUSQUEHANNA VALLEY,Credit Union,,
7500,HARRISON COUNTY,Credit Union,,
7501,PRINCE GEORGE'S COMMUNITY,Credit Union,,
7502,AMERICAN BROADCAST EMPLOYEES,Credit Union,,
7503,COASTAL,Credit Union,,
7504,VASCO,Credit Union,,
7505,GIBBS ALUMINUM,Credit Union,,
7506,COMMUNITYWIDE,Credit Union,,
7507,USEM MENA,Credit Union,,
7508,PRIORITY,Credit Union,,
7509,POLICEMEN'S,Credit Union,,
7510,CHULA VISTA CITY EMPLOYEES,Credit Union,,
7511,ALLIANCE NIAGARA,Credit Union,,
7512,LATVIAN,Credit Union,,
7513,S. C. H. D. DIST #7,Credit Union,,
7514,ASBESTOS WORKERS LOCAL 14,Credit Union,,
7515,VALLEY HILLS,Credit Union,,
7516,T E A,Credit Union,,
7517,NORTH SHORE,Credit Union,,
7518,COMBINED,Credit Union,,
7519,PENOBSCOT COUNTY,Credit Union,,
7520,FERGUSON,Credit Union,,
7521,SAINT JOHN A M E,Credit Union,,
7522,R T P,Credit Union,,
7523,STARR COUNTY TEACHERS,Credit Union,,
7524,MT ZION WOODLAWN,Credit Union,,
7525,AURORA,Credit Union,,
7526,FRANKLIN REGIONAL SCHOOLS,Credit Union,,
7527,DUKE UNIVERSITY,Credit Union,,
7528,NORWICH TELOPS,Credit Union,,
7529,CALCOM,Credit Union,,
7530,MIDDLESEX COUNTY N J EMP,Credit Union,,
7531,PORT WASHINGTON,Credit Union,,
7532,EVER $ GREEN,Credit Union,,
7533,ST. JOSEPH MEDICAL CENTER MD,Credit Union,,
7534,INTERSTATE UNLIMITED,Credit Union,,
7535,PARTNERS,Credit Union,,
7536,GARDEN SAVINGS,Credit Union,,
7537,MID-ATLANTIC,Credit Union,,
7538,SECTION 705,Credit Union,,
7539,OCEAN COUNTY EMPLOYEES,Credit Union,,
7540,LOUVIERS,Credit Union,,
7541,GREATER LATROBE SCHOOLS,Credit Union,,
7542,GREATER WOODLAWN,Credit Union,,
7543,GARLAND COUNTY EDUCATORS,Credit Union,,
7544,S.T.E.C.,Credit Union,,
7545,STS PETER & PAUL,Credit Union,,
7546,OUR SUNDAY VISITOR EMPLOYEES,Credit Union,,
7547,SPC BROOKLYN,Credit Union,,
7548,SYMPHONY,Credit Union,,
7549,BULL DOG,Credit Union,,
7550,C T A F C,Credit Union,,
7551,SKYPOINT,Credit Union,,
7552,CAL-COM,Credit Union,,
7553,MNCPPC,Credit Union,,
7554,MCDOWELL COUNTY,Credit Union,,
7555,CALCASIEU PARISH EMPLOYEES,Credit Union,,
7556,BITTERROOT COMMUNITY,Credit Union,,
7557,UNIVERSITY & COMMUNITY,Credit Union,,
7558,ST. PATS EMPLOYEES,Credit Union,,
7559,CATTARAUGUS COUNTY EMPLOYEES,Credit Union,,
7560,NEWELL,Credit Union,,
7561,ST. PAULS,Credit Union,,
7562,EMERALD CREDIT ASSOCIATION,Credit Union,,
7563,PITTSFORD,Credit Union,,
7564,GREENVILLE,Credit Union,,
7565,A L E C,Credit Union,,
7566,JOY EMPLOYEES,Credit Union,,
7567,NORTHEAST PANHANDLE TEACHERS,Credit Union,,
7568,SEAPORT,Credit Union,,
7569,GREENWICH MUNICIPAL EMPLOYEES,Credit Union,,
7570,N Y TEAM,Credit Union,,
7571,CROSS VALLEY,Credit Union,,
7572,ACADIANA MEDICAL,Credit Union,,
7573,ISSAQUENA COUNTY,Credit Union,,
7574,NEW ENGLAND,Credit Union,,
7575,OCEAN FINANCIAL,Credit Union,,
7576,HARBOR BEACH COMMUNITY,Credit Union,,
7577,EASTERN KENTUCKY,Credit Union,,
7578,NORTHERN MONTANA HOSPITAL,Credit Union,,
7579,LIVINGSTON PARISH,Credit Union,,
7580,FAMILY FIRST OF NY,Credit Union,,
7581,PURDUE,Credit Union,,
7582,JEFFERSON COMMUNITY,Credit Union,,
7583,GP LOUISIANA,Credit Union,,
7584,SPACE AGE TULSA,Credit Union,,
7585,DEL MET,Credit Union,,
7586,IBEW 116,Credit Union,,
7587,TEG,Credit Union,,
7588,GLAMORGAN EMPLOYEES,Credit Union,,
7589,YORK EDUCATIONAL,Credit Union,,
7590,TEAMSTERS LOCAL 92,Credit Union,,
7591,FO ME BO CO,Credit Union,,
7592,SOFTITE COMMUNITY,Credit Union,,
7593,MINNESOTA VALLEY,Credit Union,,
7594,MIDDLESEX-ESSEX POSTAL EMPLOYEES,Credit Union,,
7595,U. T.,Credit Union,,
7596,NJ GATEWAY,Credit Union,,
7597,STATE COLLEGE,Credit Union,,
7598,PACE RESOURCES,Credit Union,,
7599,QUEST,Credit Union,,
7600,LEBANON,Credit Union,,
7601,HEMA,Credit Union,,
7602,PROVIDENCE,Credit Union,,
7603,AMPOT,Credit Union,,
7604,PARK VIEW,Credit Union,,
7605,LANIER,Credit Union,,
7606,THE FLORIST,Credit Union,,
7607,SAINT FRANCIS EMPLOYEES,Credit Union,,
7608,FINANCIAL EDUCATORS,Credit Union,,
7609,TRI-CITIES COMMUNITY,Credit Union,,
7610,TRINITY BAPTIST CHURCH,Credit Union,,
7611,PRIORITY FIRST,Credit Union,,
7612,CURTIS,Credit Union,,
7613,FIVE STAR OF MARYLAND,Credit Union,,
7614,MIAMI UNIVERSITY COMMUNITY,Credit Union,,
7615,MIDDLE TENNESSEE,Credit Union,,
7616,NORTHERN ILLINOIS,Credit Union,,
7617,LOCAL 50 PLUMBERS & STEAMFTRS,Credit Union,,
7618,RAVALLI COUNTY,Credit Union,,
7619,POLAM,Credit Union,,
7620,FANNIN COUNTY TEACHERS,Credit Union,,
7621,ARMSTRONG CO. FEDERAL EMP.,Credit Union,,
7622,NORTHERN CHAUTAUQUA,Credit Union,,
7623,GREATER CENTENNIAL,Credit Union,,
7624,CAROLINA,Credit Union,,
7625,SHAW UNIVERSITY,Credit Union,,
7626,JEFFERSON COUNTY,Credit Union,,
7627,URW COMMUNITY,Credit Union,,
7628,COVE,Credit Union,,
7629,OHIO COUNTY PUBLIC SCHOOLS,Credit Union,,
7630,EASTERN PANHANDLE,Credit Union,,
7631,BUTTE COMMUNITY,Credit Union,,
7632,SHERCHEM,Credit Union,,
7633,ROCKDALE,Credit Union,,
7634,PROCTOR,Credit Union,,
7635,SUMMIT HAMPTON ROADS,Credit Union,,
7636,FIRST TECHNOLOGY,Credit Union,,
7637,ILA 28,Credit Union,,
7638,ARABI SUGAR WORKERS,Credit Union,,
7639,LA TERRE,Credit Union,,
7640,IBEW LOCAL UNION 80,Credit Union,,
7641,HEALTH ADVANTAGE,Credit Union,,
7642,BROCKPORT,Credit Union,,
7643,ENCENTUS,Credit Union,,
3881,WinFirst Bank,Bank,www.winfirstbank.com,winfirstbank.com
3882,TC FEDERAL BANK,Bank,www.tcfederal.com,tcfederal.com
3883,First Southern Bank,Bank,www.firstsouthern.com,firstsouthern.com
3884,First Federal Savings and Loan Association,Bank,www.firstfeddelta.bank,firstfeddelta.bank
3885,Family Bank,Bank,www.familybankonline.com,familybankonline.com
3886,Sidney Federal Savings and Loan Association,Bank,www.sidneyfederal.com,sidneyfederal.com
3887,Peru Federal Savings Bank,Bank,www.perufederalsavings.com,perufederalsavings.com
3888,GN Bank,Bank,www.gnbank.net,gnbank.net
3889,"Worthington Federal Savings Bank, FSB",Bank,www.worthingtonfederalsavings.com,worthingtonfederalsavings.com
3890,Compass Savings Bank,Bank,www.compassbank.us,compassbank.us
3891,North Side Federal Savings and Loan Association of Chicago,Bank,www.northsidefederal.com,northsidefederal.com
3892,Armstrong County Building and Loan Association,Bank,www.acbla.com,acbla.com
3893,Home Federal Savings and Loan Association of Grand Island,Bank,www.homefederalne.bank,homefederalne.bank
3894,Kingstree Federal Savings and Loan Association,Bank,www.kingstreefederal.com,kingstreefederal.com
3895,First Federal Savings and Loan Association of Lakewood,Bank,www.ffl.net,ffl.net
3896,First Federal Savings & Loan Association of Ravenswood,Bank,,
3897,Van Wert Federal Savings Bank,Bank,www.vanwertfederal.com,vanwertfederal.com
3898,Seneca Savings,Bank,senecasavings.com,casavings.com
3899,Interstate Federal Savings and Loan Association of McGregor,Bank,,
3900,Newton Federal Bank,Bank,www.newtonfederal.com,newtonfederal.com
3901,Pioneer Federal Savings and Loan Association,Bank,www.pioneerfed.com,pioneerfed.com
3902,Washington Financial Bank,Bank,www.mywashingtonfinancial.com,mywashingtonfinancial.com
3903,Fidelity Federal Savings and Loan Association of Delaware,Bank,www.fidfedsl.com,fidfedsl.com
3904,Peoples Bank SB,Bank,www.ibankpeoples.com,ibankpeoples.com
3905,Nokomis Savings Bank,Bank,www.nokomissavings.com,nokomissavings.com
3906,De Witt Savings Bank,Bank,www.dewittsb.com,dewittsb.com
3907,First Federal Bank & Trust,Bank,www.efirstfederal.com,efirstfederal.com
3908,Great Southern Bank,Bank,www.greatsouthernbank.com,greatsouthernbank.com
3909,Pinnacle Bank,Bank,www.pinnaclebanc.com,pinnaclebanc.com
3910,"United Fidelity Bank, fsb",Bank,www.unitedfidelity.com,unitedfidelity.com
3911,"The Home Savings and Loan Company of Kenton, Ohio",Bank,www.hslc-kenton.com,hslc-kenton.com
3912,Heritage Bank of St Tammany,Bank,www.heritagebank.org,heritagebank.org
3913,Monroe Federal Savings and Loan Association,Bank,www.monroefederal.com,monroefederal.com
3914,Pee Dee Federal Savings Bank,Bank,,
3915,Rosedale Federal Savings and Loan Association,Bank,www.rosedalefederal.com,rosedalefederal.com
3916,"First Mutual Bank, FSB",Bank,www.1stmutualbank.com,1stmutualbank.com
3917,First Federal Savings and Loan Association of McMinnville,Bank,www.firstfedweb.com,firstfedweb.com
3918,Second Federal Savings and Loan Association of Philadelphia,Bank,www.secondfed.com,secondfed.com
3919,Windsor Federal Savings and Loan Association,Bank,www.windsorfederal.com,windsorfederal.com
3920,First Federal Savings and Loan Association of Bath,Bank,www.firstfederalbath.com,firstfederalbath.com
3921,Big Horn Federal Savings Bank,Bank,www.bighornfederal.com,bighornfederal.com
3922,"First Federal Savings and Loan Association of Central Illinois, S.B.",Bank,www.1stfedci.com,1stfedci.com
3923,First Federal Savings and Loan Association,Bank,firstfederalaberdeen.com,tfederalaberdeen.com
3924,"Great Midwest Bank, S.S.B.",Bank,www.greatmidwestbank.com,greatmidwestbank.com
3925,Kennebec Federal Savings and Loan Association of Waterville,Bank,www.kfsavings.com,kfsavings.com
3926,CFSBANK,Bank,www.cfsbank.com,cfsbank.com
3927,Iroquois Federal Savings and Loan Association,Bank,www.iroquoisfed.com,iroquoisfed.com
3928,Paper City Savings Association,Bank,www.papercitysavings.com,papercitysavings.com
3929,Nashville Savings Bank,Bank,www.nashvillesavingsbk.com,nashvillesavingsbk.com
3930,Anthem Bank & Trust,Bank,www.anthembank.com,anthembank.com
3931,Home Federal Bank of Tennessee,Bank,www.homefederalbanktn.com,homefederalbanktn.com
3932,Martinsville First Savings Bank,Bank,www.martinsvillefirst.com,martinsvillefirst.com
3933,First Federal Savings Bank,Bank,www.firstfedindiana.bank,firstfedindiana.bank
3934,KeySavings Bank,Bank,www.keysavingsbank.com,keysavingsbank.com
3935,Lincoln FSB of Nebraska,Bank,lincolnfed.com,olnfed.com
3936,THE HOME LOAN SAVINGS BANK,Bank,www.homeloansavingsbank.com,homeloansavingsbank.com
3937,Buffalo Federal Bank,Bank,www.buffalofed.com,buffalofed.com
3938,Century Next Bank,Bank,www.bor.bank,bor.bank
